,DATE,SKU,CUSTOMER,CITY,PRICE,QUANTITY,SALESPERSON
5310,2022-02-25,25,539,67,0.0,20.0,5
5311,2022-02-25,25,539,67,12320.0,40.0,5
5312,2022-02-25,25,539,67,0.0,4.0,5
5313,2022-02-25,22,539,67,3960.0,90.0,5
5314,2022-02-25,22,539,67,0.0,30.0,5
5315,2022-02-25,17,539,67,6112.5,15.0,5
5316,2022-02-25,15,539,67,0.0,20.0,5
5317,2022-02-25,21,539,67,5985.0,90.0,5
5318,2022-02-25,21,539,67,0.0,30.0,5
5319,2022-02-25,24,539,67,4905.0,90.0,5
5320,2022-02-25,24,539,67,0.0,30.0,5
5321,2022-02-25,28,539,67,3750.0,15.0,5
5322,2022-02-28,12,528,3,8400.0,30.0,3
5323,2022-02-28,12,528,3,0.0,3.0,3
5324,2022-02-28,15,530,59,1020.0,60.0,5
5325,2022-02-28,15,530,59,0.0,20.0,5
5326,2022-02-28,12,530,59,4500.0,120.0,5
5327,2022-02-28,12,530,59,0.0,40.0,5
5328,2022-02-28,12,530,59,5260.0,40.0,5
5329,2022-02-28,12,530,59,0.0,8.0,5
5330,2022-02-28,12,530,59,6340.0,20.0,5
5331,2022-02-28,12,530,59,0.0,2.0,5
5332,2022-02-28,15,158,6,1020.0,60.0,1
5333,2022-02-28,12,158,6,2250.0,60.0,1
5334,2022-02-28,12,158,6,0.0,20.0,1
5335,2022-02-28,12,158,6,2630.0,20.0,1
5336,2022-02-28,12,158,6,0.0,4.0,1
5337,2022-02-28,8,158,6,1200.0,60.0,1
5338,2022-02-28,8,158,6,0.0,20.0,1
5339,2022-02-28,8,158,6,1550.0,20.0,1
5340,2022-02-28,8,158,6,0.0,4.0,1
5341,2022-02-28,8,158,6,2420.0,10.0,1
5342,2022-02-28,8,158,6,0.0,1.0,1
5343,2022-02-28,15,158,6,0.0,20.0,1
5344,2022-02-28,15,158,6,1380.0,20.0,1
5345,2022-02-28,15,158,6,0.0,4.0,1
5346,2022-02-28,15,158,6,2300.0,10.0,1
5347,2022-02-28,15,158,6,0.0,1.0,1
5348,2022-02-28,3,158,6,2970.0,90.0,1
5349,2022-02-28,3,158,6,0.0,30.0,1
5350,2022-02-28,25,158,6,7250.0,100.0,1
5351,2022-02-28,25,158,6,0.0,20.0,1
5352,2022-02-28,34,158,6,3465.0,90.0,1
5353,2022-02-28,34,158,6,0.0,30.0,1
5354,2022-02-28,36,249,16,11550.0,60.0,2
5355,2022-02-28,37,459,35,23220.0,60.0,3
5356,2022-02-28,34,486,39,18288.0,144.0,5
5357,2022-02-28,25,504,8,3312.0,12.0,1
5358,2022-03-02,30,125,33,29237.29,60.0,4
5359,2022-03-02,30,125,33,0.0,6.0,4
5360,2022-03-02,24,532,17,9900.0,180.0,7
5361,2022-03-02,24,532,17,0.0,60.0,7
5362,2022-03-02,36,131,16,23100.0,120.0,2
5363,2022-03-02,25,384,43,7500.0,100.0,3
5364,2022-03-02,25,384,43,0.0,20.0,3
5365,2022-03-02,36,471,16,11550.0,60.0,2
5366,2022-03-02,28,471,16,31250.0,125.0,2
5367,2022-03-02,30,492,19,45991.53,90.0,4
5368,2022-03-02,30,492,19,0.0,9.0,4
5369,2022-03-03,12,396,8,3600.0,12.0,1
5370,2022-03-04,25,19,46,7250.0,100.0,7
5371,2022-03-04,25,19,46,0.0,20.0,7
5372,2022-03-04,34,19,46,3465.0,90.0,7
5373,2022-03-04,22,19,46,3960.0,90.0,7
5374,2022-03-04,22,19,46,0.0,30.0,7
5375,2022-03-04,24,19,46,4905.0,90.0,7
5376,2022-03-04,24,19,46,0.0,30.0,7
5377,2022-03-04,21,19,46,5985.0,90.0,7
5378,2022-03-04,21,19,46,0.0,30.0,7
5379,2022-03-04,34,19,46,0.0,30.0,7
5380,2022-03-04,25,573,65,7500.0,100.0,2
5381,2022-03-04,25,573,65,0.0,20.0,2
5382,2022-03-04,25,573,65,12600.0,40.0,2
5383,2022-03-04,25,573,65,0.0,4.0,2
5384,2022-03-04,25,573,65,15825.0,15.0,2
5385,2022-03-04,25,573,65,0.0,1.0,2
5386,2022-03-04,23,573,65,14600.0,40.0,2
5387,2022-03-04,23,573,65,0.0,4.0,2
5388,2022-03-04,3,573,65,3150.0,90.0,2
5389,2022-03-04,3,573,65,0.0,30.0,2
5390,2022-03-04,8,573,65,1200.0,60.0,2
5391,2022-03-04,8,573,65,0.0,20.0,2
5392,2022-03-04,10,573,65,8220.0,60.0,2
5393,2022-03-04,10,573,65,0.0,20.0,2
5394,2022-03-04,28,573,65,3000.0,12.0,2
5395,2022-03-04,13,573,65,7800.0,100.0,2
5396,2022-03-04,13,573,65,0.0,20.0,2
5397,2022-03-04,26,267,38,0.0,4.0,1
5398,2022-03-04,26,267,38,12800.0,40.0,1
5399,2022-03-04,25,464,40,7500.0,100.0,2
5400,2022-03-04,25,464,40,0.0,20.0,2
5401,2022-03-04,8,464,40,2420.0,10.0,2
5402,2022-03-04,8,464,40,0.0,1.0,2
5403,2022-03-04,1,464,40,7200.0,20.0,2
5404,2022-03-04,1,464,40,0.0,4.0,2
5405,2022-03-04,12,464,40,2310.0,60.0,2
5406,2022-03-04,12,464,40,0.0,20.0,2
5407,2022-03-04,28,464,40,5250.0,21.0,2
5408,2022-03-07,25,35,22,7250.0,100.0,0
5409,2022-03-07,25,35,22,0.0,20.0,0
5410,2022-03-07,23,35,22,8500.0,100.0,0
5411,2022-03-07,23,35,22,0.0,20.0,0
5412,2022-03-07,25,121,6,13000.0,200.0,1
5413,2022-03-07,25,121,6,0.0,40.0,1
5414,2022-03-07,8,121,6,1140.0,60.0,1
5415,2022-03-07,8,121,6,0.0,20.0,1
5416,2022-03-07,28,121,6,0.0,1.0,1
5417,2022-03-07,25,192,13,7300.0,100.0,7
5418,2022-03-07,25,192,13,0.0,20.0,7
5419,2022-03-07,25,192,13,12400.0,40.0,7
5420,2022-03-07,25,192,13,0.0,4.0,7
5421,2022-03-07,11,192,13,10805.08,300.0,7
5422,2022-03-07,11,192,13,0.0,100.0,7
5423,2022-03-07,23,192,13,8500.0,100.0,7
5424,2022-03-07,23,192,13,0.0,20.0,7
5425,2022-03-07,10,231,7,8220.0,60.0,2
5426,2022-03-07,10,231,7,0.0,20.0,2
5427,2022-03-07,1,346,38,5010.0,60.0,1
5428,2022-03-07,1,346,38,0.0,20.0,1
5429,2022-03-07,12,346,38,2250.0,60.0,1
5430,2022-03-07,12,346,38,0.0,20.0,1
5431,2022-03-07,8,346,38,1200.0,60.0,1
5432,2022-03-07,8,346,38,0.0,20.0,1
5433,2022-03-07,8,346,38,1550.0,20.0,1
5434,2022-03-07,8,346,38,0.0,4.0,1
5435,2022-03-07,24,346,38,4905.0,90.0,1
5436,2022-03-07,24,346,38,0.0,30.0,1
5437,2022-03-07,25,346,38,7250.0,100.0,1
5438,2022-03-07,25,346,38,0.0,20.0,1
5439,2022-03-07,25,346,38,12320.0,40.0,1
5440,2022-03-07,25,346,38,0.0,4.0,1
5441,2022-03-07,3,346,38,2970.0,90.0,1
5442,2022-03-07,3,346,38,0.0,30.0,1
5443,2022-03-07,22,346,38,3960.0,90.0,1
5444,2022-03-07,22,346,38,0.0,30.0,1
5445,2022-03-07,10,560,20,4200.0,60.0,6
5446,2022-03-07,10,560,20,7000.0,100.0,6
5447,2022-03-07,12,480,12,5800.0,20.0,2
5448,2022-03-07,12,480,12,0.0,2.0,2
5449,2022-03-07,12,480,12,2420.0,20.0,2
5450,2022-03-07,12,480,12,0.0,4.0,2
5451,2022-03-07,1,508,11,14200.0,40.0,0
5452,2022-03-08,30,206,59,3694.92,20.0,4
5453,2022-03-08,30,206,59,0.0,4.0,4
5454,2022-03-08,12,206,59,2940.0,20.0,4
5455,2022-03-08,12,206,59,0.0,4.0,4
5456,2022-03-08,1,459,35,59250.0,150.0,3
5457,2022-03-08,1,459,35,0.0,15.0,3
5458,2022-03-09,28,14,8,50000.0,250.0,1
5459,2022-03-09,28,148,38,25000.0,125.0,1
5460,2022-03-09,25,216,35,7250.0,100.0,4
5461,2022-03-09,25,216,35,0.0,20.0,4
5462,2022-03-09,12,248,24,2500.0,20.0,4
5463,2022-03-09,12,248,24,0.0,4.0,4
5464,2022-03-09,12,248,24,9000.0,30.0,4
5465,2022-03-09,12,248,24,0.0,3.0,4
5466,2022-03-09,12,566,59,6120.0,180.0,5
5467,2022-03-09,12,566,59,0.0,60.0,5
5468,2022-03-09,12,566,59,4760.0,40.0,5
5469,2022-03-09,12,566,59,0.0,8.0,5
5470,2022-03-09,8,566,59,3420.0,180.0,5
5471,2022-03-09,8,566,59,0.0,60.0,5
5472,2022-03-09,12,322,1,2130.0,60.0,5
5473,2022-03-09,12,322,1,0.0,20.0,5
5474,2022-03-09,12,322,1,6400.0,20.0,5
5475,2022-03-09,12,322,1,0.0,2.0,5
5476,2022-03-09,28,322,1,8500.0,50.0,5
5477,2022-03-09,15,331,59,918.0,60.0,5
5478,2022-03-09,15,331,59,0.0,20.0,5
5479,2022-03-09,34,331,59,3766.5,90.0,5
5480,2022-03-09,34,331,59,0.0,30.0,5
5481,2022-03-09,10,539,67,24300.0,180.0,5
5482,2022-03-09,10,539,67,0.0,60.0,5
5483,2022-03-09,17,466,34,24600.0,60.0,7
5484,2022-03-09,30,486,39,43855.93,90.0,5
5485,2022-03-09,30,486,39,0.0,9.0,5
5486,2022-03-10,10,91,65,57400.0,140.0,2
5487,2022-03-10,10,91,65,0.0,52.0,2
5488,2022-03-10,21,323,38,5850.0,90.0,1
5489,2022-03-10,21,323,38,0.0,30.0,1
5490,2022-03-10,15,323,38,960.0,60.0,1
5491,2022-03-10,15,323,38,0.0,20.0,1
5492,2022-03-10,3,323,38,3600.0,90.0,1
5493,2022-03-10,3,323,38,0.0,30.0,1
5494,2022-03-10,8,323,38,1140.0,60.0,1
5495,2022-03-10,8,323,38,0.0,20.0,1
5496,2022-03-10,22,323,38,3870.0,90.0,1
5497,2022-03-10,22,323,38,0.0,30.0,1
5498,2022-03-14,10,6,38,8040.0,60.0,1
5499,2022-03-14,10,6,38,0.0,20.0,1
5500,2022-03-14,17,19,46,52200.0,120.0,7
5501,2022-03-14,17,72,46,52200.0,120.0,7
5502,2022-03-14,36,226,38,15600.0,80.0,1
5503,2022-03-14,17,408,46,72000.0,180.0,7
5504,2022-03-14,17,408,46,0.0,2.0,7
5505,2022-03-16,20,382,59,31920.0,120.0,5
5506,2022-03-16,25,382,59,8800.0,100.0,5
5507,2022-03-16,25,382,59,0.0,20.0,5
5508,2022-03-17,36,224,18,202500.0,1080.0,4
5509,2022-03-17,25,582,50,2500.0,100.0,4
5510,2022-03-17,25,582,50,630.0,6.0,4
5511,2022-03-21,25,23,40,7500.0,100.0,2
5512,2022-03-21,25,23,40,0.0,20.0,2
5513,2022-03-21,20,29,17,159000.0,600.0,7
5514,2022-03-21,24,86,17,9810.0,180.0,7
5515,2022-03-21,24,86,17,0.0,60.0,7
5516,2022-03-21,21,86,17,5985.0,90.0,7
5517,2022-03-21,21,86,17,0.0,30.0,7
5518,2022-03-21,3,86,17,3600.0,90.0,7
5519,2022-03-21,3,86,17,0.0,30.0,7
5520,2022-03-21,22,86,17,3960.0,90.0,7
5521,2022-03-21,22,86,17,0.0,30.0,7
5522,2022-03-21,24,144,5,0.0,7.0,4
5523,2022-03-21,21,144,5,0.0,3.0,4
5524,2022-03-21,12,577,42,10500.0,30.0,3
5525,2022-03-21,12,577,42,0.0,3.0,3
5526,2022-03-21,20,301,17,31800.0,120.0,7
5527,2022-03-21,10,346,38,11800.0,20.0,1
5528,2022-03-21,10,346,38,0.0,4.0,1
5529,2022-03-21,10,346,38,2680.0,20.0,1
5530,2022-03-21,25,351,16,7500.0,100.0,2
5531,2022-03-21,25,351,16,0.0,20.0,2
5532,2022-03-21,12,351,16,2310.0,60.0,2
5533,2022-03-21,12,351,16,0.0,20.0,2
5534,2022-03-22,9,493,40,1800.0,12.0,2
5535,2022-03-22,8,493,40,7800.0,30.0,2
5536,2022-03-22,8,493,40,0.0,3.0,2
5537,2022-03-22,34,493,40,2400.0,16.0,2
5538,2022-03-23,15,273,35,0.0,1.0,3
5539,2022-03-23,3,273,35,0.0,1.0,3
5540,2022-03-23,12,273,35,9600.0,30.0,3
5541,2022-03-23,12,273,35,0.0,3.0,3
5542,2022-03-23,12,273,35,0.0,1.0,3
5543,2022-03-23,8,273,35,0.0,1.0,3
5544,2022-03-23,17,368,13,25200.0,60.0,7
5545,2022-03-24,28,451,16,21250.0,125.0,2
5546,2022-03-24,28,486,39,75000.0,375.0,5
5547,2022-03-24,13,492,19,82800.0,180.0,4
5548,2022-03-24,13,492,19,0.0,12.0,4
5549,2022-03-29,10,69,12,8200.0,20.0,2
5550,2022-03-29,10,69,12,0.0,4.0,2
5551,2022-03-30,26,85,13,30600.0,600.0,7
5552,2022-03-30,26,85,13,0.0,240.0,7
5553,2022-03-31,20,80,10,15840.0,60.0,0
5554,2022-03-31,20,80,10,47520.0,180.0,0
5555,2022-03-31,26,80,10,7200.0,80.0,0
5556,2022-03-31,10,80,10,26800.0,200.0,0
5557,2022-03-31,10,80,10,0.0,40.0,0
5558,2022-03-31,28,80,10,23125.0,125.0,0
5559,2022-03-31,20,162,17,108000.0,400.0,7
5560,2022-03-31,13,377,67,4650.0,100.0,5
5561,2022-03-31,13,377,67,0.0,20.0,5
5562,2022-03-31,24,377,67,4905.0,90.0,5
5563,2022-03-31,24,377,67,0.0,30.0,5
5564,2022-03-31,28,377,67,24125.0,125.0,5
5565,2022-03-31,28,486,39,48250.0,250.0,5
5566,2022-03-31,10,496,54,8100.0,60.0,7
5567,2022-03-31,10,496,54,0.0,20.0,7
5568,2022-03-31,1,508,11,35000.0,80.0,0
5569,2022-04-04,25,61,1,8800.0,100.0,5
5570,2022-04-04,25,61,1,0.0,20.0,5
5571,2022-04-04,1,115,26,35000.0,25.0,0
5572,2022-04-04,20,524,56,33600.0,120.0,0
5573,2022-04-04,34,331,59,3766.5,90.0,5
5574,2022-04-04,34,331,59,0.0,30.0,5
5575,2022-04-07,1,115,26,35000.0,25.0,0
5576,2022-04-07,23,237,2,5352.0,12.0,4
5577,2022-04-07,10,237,2,16080.0,120.0,4
5578,2022-04-07,10,237,2,0.0,40.0,4
5579,2022-04-07,10,237,2,11800.0,20.0,4
5580,2022-04-07,10,237,2,0.0,4.0,4
5581,2022-04-07,25,237,2,5984.0,16.0,4
5582,2022-04-07,27,237,2,9288.0,144.0,4
5583,2022-04-07,27,237,2,0.0,48.0,4
5584,2022-04-07,13,315,13,9300.0,200.0,7
5585,2022-04-07,13,315,13,0.0,40.0,7
5586,2022-04-07,13,315,13,5620.0,40.0,7
5587,2022-04-07,13,315,13,0.0,4.0,7
5588,2022-04-07,20,382,59,15960.0,60.0,5
5589,2022-04-07,28,382,59,24125.0,125.0,5
5590,2022-04-07,3,383,35,7200.0,180.0,4
5591,2022-04-07,3,383,35,0.0,60.0,4
5592,2022-04-07,36,428,18,17000.0,80.0,4
5593,2022-04-08,27,192,13,4644.0,72.0,7
5594,2022-04-08,27,192,13,0.0,24.0,7
5595,2022-04-08,18,323,38,1016.95,20.0,1
5596,2022-04-08,18,339,8,5084.75,100.0,1
5597,2022-04-08,18,339,8,0.0,20.0,1
5598,2022-04-08,12,431,14,10560.0,30.0,4
5599,2022-04-08,12,431,14,0.0,3.0,4
5600,2022-04-08,10,431,14,24120.0,180.0,4
5601,2022-04-08,10,431,14,0.0,60.0,4
5602,2022-04-11,26,80,10,10800.0,120.0,0
5603,2022-04-11,26,80,10,0.0,40.0,0
5604,2022-04-11,8,122,8,24970.0,110.0,1
5605,2022-04-11,28,122,8,14000.0,70.0,1
5606,2022-04-11,12,144,5,0.0,2.0,4
5607,2022-04-11,12,566,59,4536.0,120.0,5
5608,2022-04-11,12,566,59,0.0,40.0,5
5609,2022-04-11,12,566,59,2106.0,20.0,5
5610,2022-04-11,12,566,59,0.0,4.0,5
5611,2022-04-11,13,566,59,8460.0,200.0,5
5612,2022-04-11,13,566,59,0.0,40.0,5
5613,2022-04-11,26,261,38,8100.0,100.0,1
5614,2022-04-11,26,261,38,0.0,20.0,1
5615,2022-04-11,25,261,38,1600.0,20.0,1
5616,2022-04-11,36,267,38,14350.0,70.0,1
5617,2022-04-11,28,267,38,5000.0,25.0,1
5618,2022-04-12,25,130,67,7920.0,100.0,5
5619,2022-04-12,25,130,67,0.0,20.0,5
5620,2022-04-12,27,130,67,4179.6,72.0,5
5621,2022-04-12,27,130,67,0.0,24.0,5
5622,2022-04-12,3,197,46,5985.0,280.0,7
5623,2022-04-12,12,241,35,10650.0,30.0,3
5624,2022-04-12,12,241,35,0.0,3.0,3
5625,2022-04-12,12,492,19,21120.0,60.0,4
5626,2022-04-12,12,492,19,0.0,6.0,4
5627,2022-04-12,36,515,38,12300.0,60.0,1
5628,2022-04-15,12,68,43,7560.0,180.0,3
5629,2022-04-15,12,68,43,0.0,60.0,3
5630,2022-04-15,12,68,43,11200.0,80.0,3
5631,2022-04-15,12,68,43,0.0,16.0,3
5632,2022-04-15,12,68,43,20700.0,60.0,3
5633,2022-04-15,12,68,43,0.0,6.0,3
5634,2022-04-15,34,115,26,0.0,1.0,0
5635,2022-04-15,18,115,26,0.0,1.0,0
5636,2022-04-15,8,115,26,25000.0,1000.0,0
5637,2022-04-15,20,162,17,81000.0,300.0,7
5638,2022-04-15,36,342,61,24000.0,120.0,3
5639,2022-04-15,28,368,13,25000.0,125.0,7
5640,2022-04-15,12,394,43,41400.0,120.0,3
5641,2022-04-15,12,394,43,0.0,12.0,3
5642,2022-04-15,12,411,35,21300.0,60.0,3
5643,2022-04-15,12,411,35,0.0,6.0,3
5644,2022-04-18,12,80,10,11616.0,33.0,0
5645,2022-04-18,12,80,10,0.0,2.0,0
5646,2022-04-18,24,80,10,4250.0,5.0,0
5647,2022-04-18,20,96,17,81000.0,300.0,7
5648,2022-04-18,22,96,17,20550.0,30.0,7
5649,2022-04-18,27,96,17,13932.0,216.0,7
5650,2022-04-18,27,96,17,0.0,72.0,7
5651,2022-04-18,32,96,17,7500.0,100.0,7
5652,2022-04-18,32,96,17,0.0,20.0,7
5653,2022-04-18,32,169,46,6000.0,100.0,7
5654,2022-04-18,32,169,46,0.0,20.0,7
5655,2022-04-18,28,299,17,4920.0,30.0,7
5656,2022-04-18,12,431,14,10560.0,30.0,4
5657,2022-04-18,12,431,14,0.0,3.0,4
5658,2022-04-19,20,393,26,16800.0,60.0,0
5659,2022-04-19,18,393,26,0.0,1.0,0
5660,2022-04-19,34,393,26,0.0,1.0,0
5661,2022-04-19,34,417,6,16000.0,80.0,1
5662,2022-04-20,12,528,3,9600.0,30.0,3
5663,2022-04-20,12,528,3,0.0,3.0,3
5664,2022-04-20,22,553,16,33500.0,50.0,2
5665,2022-04-21,36,95,18,84000.0,400.0,4
5666,2022-04-21,18,106,45,9322.03,200.0,5
5667,2022-04-21,18,106,45,0.0,40.0,5
5668,2022-04-21,25,106,45,8800.0,100.0,5
5669,2022-04-21,25,106,45,0.0,20.0,5
5670,2022-04-21,32,106,45,6750.0,100.0,5
5671,2022-04-21,32,106,45,0.0,20.0,5
5672,2022-04-21,32,106,45,9600.0,40.0,5
5673,2022-04-21,32,106,45,0.0,4.0,5
5674,2022-04-21,17,169,46,22800.0,60.0,7
5675,2022-04-21,12,372,35,34200.0,90.0,3
5676,2022-04-21,12,372,35,0.0,9.0,3
5677,2022-04-21,31,372,35,1800.0,12.0,3
5678,2022-04-21,27,372,35,1632.0,24.0,3
5679,2022-04-21,32,386,30,10680.0,40.0,5
5680,2022-04-21,32,386,30,0.0,4.0,5
5681,2022-04-21,3,386,30,13200.0,330.0,5
5682,2022-04-21,13,386,30,13800.0,30.0,5
5683,2022-04-21,13,386,30,0.0,2.0,5
5684,2022-04-22,3,48,3,7560.0,180.0,3
5685,2022-04-22,3,48,3,0.0,60.0,3
5686,2022-04-22,18,48,3,6000.0,100.0,3
5687,2022-04-22,18,48,3,0.0,20.0,3
5688,2022-04-22,20,86,17,125000.0,500.0,7
5689,2022-04-22,27,122,8,0.0,1.0,1
5690,2022-04-22,34,122,8,0.0,1.0,1
5691,2022-04-22,18,276,34,5084.75,100.0,7
5692,2022-04-22,18,276,34,0.0,20.0,7
5693,2022-04-22,18,303,45,12000.0,200.0,5
5694,2022-04-22,18,303,45,0.0,40.0,5
5695,2022-04-22,18,333,46,4533.9,100.0,7
5696,2022-04-22,18,333,46,0.0,20.0,7
5697,2022-04-22,18,386,30,13601.69,300.0,5
5698,2022-04-22,18,386,30,0.0,60.0,5
5699,2022-04-25,18,79,65,4661.02,100.0,2
5700,2022-04-25,18,79,65,0.0,20.0,2
5701,2022-04-25,18,188,46,18644.07,400.0,7
5702,2022-04-25,18,188,46,0.0,80.0,7
5703,2022-04-25,32,188,46,6000.0,100.0,7
5704,2022-04-25,32,188,46,0.0,20.0,7
5705,2022-04-25,18,197,46,4661.02,100.0,7
5706,2022-04-25,18,197,46,0.0,20.0,7
5707,2022-04-25,18,252,13,10169.49,200.0,7
5708,2022-04-25,18,252,13,0.0,40.0,7
5709,2022-04-25,32,252,13,1300.0,20.0,7
5710,2022-04-25,25,255,23,8800.0,100.0,5
5711,2022-04-25,25,255,23,0.0,20.0,5
5712,2022-04-25,28,255,23,19300.0,100.0,5
5713,2022-04-25,13,307,23,4650.0,100.0,5
5714,2022-04-25,13,307,23,0.0,20.0,5
5715,2022-04-25,13,307,23,5620.0,40.0,5
5716,2022-04-25,13,307,23,0.0,4.0,5
5717,2022-04-25,25,307,23,14960.0,40.0,5
5718,2022-04-25,25,307,23,0.0,4.0,5
5719,2022-04-25,18,315,13,4915.25,100.0,7
5720,2022-04-25,18,315,13,0.0,20.0,7
5721,2022-04-25,8,338,23,4140.0,120.0,5
5722,2022-04-25,8,338,23,0.0,40.0,5
5723,2022-04-25,24,338,23,4905.0,90.0,5
5724,2022-04-25,24,338,23,0.0,30.0,5
5725,2022-04-25,32,338,23,7500.0,100.0,5
5726,2022-04-25,32,338,23,0.0,20.0,5
5727,2022-04-25,12,384,43,2400.0,20.0,3
5728,2022-04-25,12,384,43,0.0,4.0,3
5729,2022-04-25,18,408,46,6000.0,100.0,7
5730,2022-04-25,18,408,46,0.0,20.0,7
5731,2022-04-25,31,414,34,1245.0,30.0,7
5732,2022-04-25,22,414,34,6170.0,10.0,7
5733,2022-04-25,34,414,34,1245.0,30.0,7
5734,2022-04-25,18,414,34,1080.0,20.0,7
5735,2022-04-25,12,580,47,0.0,1.0,0
5736,2022-04-25,7,580,47,3000.0,20.0,0
5737,2022-04-25,13,580,47,0.0,1.0,0
5738,2022-04-25,18,513,13,10169.49,200.0,7
5739,2022-04-25,18,513,13,0.0,40.0,7
5740,2022-04-26,36,224,18,208000.0,1040.0,0
5741,2022-04-26,25,281,39,7920.0,100.0,5
5742,2022-04-26,25,281,39,0.0,20.0,5
5743,2022-04-26,27,487,6,3630.0,66.0,1
5744,2022-04-27,20,86,17,255000.0,1020.0,7
5745,2022-04-27,24,86,17,9810.0,180.0,7
5746,2022-04-27,24,86,17,0.0,60.0,7
5747,2022-04-27,21,86,17,11970.0,180.0,7
5748,2022-04-27,21,86,17,0.0,60.0,7
5749,2022-04-27,3,86,17,7200.0,180.0,7
5750,2022-04-27,3,86,17,0.0,60.0,7
5751,2022-04-27,22,86,17,7920.0,180.0,7
5752,2022-04-27,22,86,17,0.0,60.0,7
5753,2022-04-27,25,90,38,1800.0,20.0,1
5754,2022-04-27,12,179,43,2520.0,60.0,3
5755,2022-04-27,12,179,43,0.0,20.0,3
5756,2022-04-27,12,179,43,2500.0,20.0,3
5757,2022-04-27,12,179,43,0.0,4.0,3
5758,2022-04-27,13,377,67,5620.0,40.0,5
5759,2022-04-27,13,377,67,0.0,4.0,5
5760,2022-04-27,12,398,9,9200.0,80.0,1
5761,2022-04-27,12,398,9,0.0,16.0,1
5762,2022-04-27,26,465,38,8100.0,100.0,1
5763,2022-04-27,26,465,38,0.0,20.0,1
5764,2022-04-27,26,465,38,4128.0,12.0,1
5765,2022-04-27,12,465,38,2280.0,60.0,1
5766,2022-04-27,12,465,38,0.0,20.0,1
5767,2022-04-27,12,465,38,2100.0,20.0,1
5768,2022-04-27,12,465,38,0.0,4.0,1
5769,2022-04-27,17,466,34,26100.0,60.0,7
5770,2022-04-27,12,476,49,10050.0,30.0,1
5771,2022-04-27,12,476,49,0.0,4.0,1
5772,2022-04-27,30,476,49,17550.0,30.0,1
5773,2022-04-27,30,476,49,0.0,3.0,1
5774,2022-04-28,24,58,21,10396.36,210.0,0
5775,2022-04-28,24,58,21,3860.6,5.0,0
5776,2022-04-28,22,58,21,8393.39,210.0,0
5777,2022-04-28,25,58,21,15987.41,200.0,0
5778,2022-04-28,13,58,21,3497.25,100.0,0
5779,2022-04-28,20,86,17,120000.0,480.0,7
5780,2022-04-28,12,115,26,7020.0,60.0,0
5781,2022-04-28,12,115,26,0.0,12.0,0
5782,2022-04-28,1,115,26,5250.0,12.0,0
5783,2022-04-28,12,115,26,17600.0,50.0,0
5784,2022-04-28,12,115,26,0.0,5.0,0
5785,2022-04-28,15,204,36,136.0,2.0,4
5786,2022-04-28,8,204,36,4320.0,120.0,4
5787,2022-04-28,8,204,36,0.0,40.0,4
5788,2022-04-28,3,269,5,4480.0,112.0,4
5789,2022-04-28,8,352,13,5000.0,20.0,7
5790,2022-04-28,8,352,13,0.0,2.0,7
5791,2022-04-28,30,352,13,6160.0,10.0,7
5792,2022-04-28,30,352,13,0.0,1.0,7
5793,2022-04-28,34,368,13,4185.0,90.0,7
5794,2022-04-28,34,368,13,0.0,30.0,7
5795,2022-04-28,34,368,13,1200.0,8.0,7
5796,2022-04-28,12,369,3,10560.0,240.0,3
5797,2022-04-28,12,369,3,0.0,80.0,3
5798,2022-04-28,12,369,3,36000.0,240.0,3
5799,2022-04-28,12,369,3,0.0,48.0,3
5800,2022-04-28,12,369,3,42600.0,120.0,3
5801,2022-04-28,12,369,3,0.0,12.0,3
5802,2022-04-28,12,369,3,42600.0,120.0,3
5803,2022-04-28,12,369,3,0.0,12.0,3
5804,2022-04-28,30,369,3,37500.0,60.0,3
5805,2022-04-28,30,369,3,0.0,6.0,3
5806,2022-04-28,13,369,3,20400.0,120.0,3
5807,2022-04-28,13,369,3,0.0,12.0,3
5808,2022-04-28,13,369,3,15000.0,30.0,3
5809,2022-04-28,13,369,3,0.0,2.0,3
5810,2022-04-28,23,365,38,4200.0,40.0,1
5811,2022-04-28,26,365,38,9000.0,100.0,1
5812,2022-04-28,26,365,38,0.0,20.0,1
5813,2022-04-28,25,365,38,17600.0,200.0,1
5814,2022-04-28,25,365,38,0.0,40.0,1
5815,2022-04-28,32,365,38,7500.0,100.0,1
5816,2022-04-28,32,365,38,0.0,20.0,1
5817,2022-04-28,28,375,13,24125.0,125.0,7
5818,2022-04-28,30,550,39,13537.57,60.0,5
5819,2022-04-28,30,550,39,0.0,6.0,5
5820,2022-04-28,1,550,39,19366.13,60.0,5
5821,2022-04-28,1,550,39,0.0,6.0,5
5822,2022-04-28,12,550,39,2981.51,30.0,5
5823,2022-04-28,12,550,39,0.0,3.0,5
5824,2022-04-28,25,556,8,1760.0,20.0,1
5825,2022-04-28,21,556,8,11970.0,180.0,1
5826,2022-04-28,21,556,8,0.0,60.0,1
5827,2022-04-28,21,556,8,5185.0,5.0,1
5828,2022-04-28,12,420,6,32700.0,100.0,1
5829,2022-04-28,34,493,40,1500.0,30.0,2
5830,2022-04-28,9,493,40,6200.0,40.0,2
5831,2022-04-28,22,493,40,30000.0,50.0,2
5832,2022-04-28,22,493,40,0.0,1.0,2
5833,2022-04-28,34,493,40,12400.0,80.0,2
5834,2022-04-29,20,29,17,63600.0,240.0,7
